postgres_container  | 
postgres_container  | 2025-01-18 07:36:08.176 UTC [28458] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:36:08.177 UTC [28456] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:36:08.177 UTC [28456] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:36:08.177 UTC [28456] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:36:08.177 UTC [28459] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:36:08.177 UTC [28459] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:36:08.177 UTC [28459] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:36:08.216 UTC [1] LOG:  all server processes terminated; reinitializing
postgres_container  | 2025-01-18 07:36:08.226 UTC [28620] LOG:  database system was interrupted; last known up at 2025-01-18 07:35:07 UTC
postgres_container  | 2025-01-18 07:36:08.395 UTC [28620] LOG:  database system was not properly shut down; automatic recovery in progress
postgres_container  | 2025-01-18 07:36:08.397 UTC [28620] LOG:  redo starts at 0/3DFEBFA8
postgres_container  | 2025-01-18 07:36:08.400 UTC [28620] LOG:  invalid record length at 0/3E008438: wanted 24, got 0
postgres_container  | 2025-01-18 07:36:08.400 UTC [28620] LOG:  redo done at 0/3E008410
postgres_container  | 2025-01-18 07:36:08.414 UTC [1] LOG:  database system is ready to accept connections
postgres_container  | 2025-01-18 07:36:16.576 UTC [1] LOG:  server process (PID 28639) was terminated by signal 9: Killed
postgres_container  | 2025-01-18 07:36:16.577 UTC [1] LOG:  terminating any other active server processes
postgres_container  | 2025-01-18 07:36:16.578 UTC [28624] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:36:16.578 UTC [28624] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:36:16.578 UTC [28624] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:36:16.578 UTC [28634] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:36:16.578 UTC [28634] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:36:16.578 UTC [28634] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:36:16.578 UTC [28717] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:36:16.578 UTC [28717] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:36:16.578 UTC [28717] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:36:16.619 UTC [1] LOG:  all server processes terminated; reinitializing
postgres_container  | 2025-01-18 07:36:16.634 UTC [28742] LOG:  database system was interrupted; last known up at 2025-01-18 07:36:08 UTC
postgres_container  | 2025-01-18 07:36:16.666 UTC [28743] FATAL:  the database system is in recovery mode
postgres_container  | 2025-01-18 07:36:16.823 UTC [28742] LOG:  database system was not properly shut down; automatic recovery in progress
postgres_container  | 2025-01-18 07:36:16.825 UTC [28742] LOG:  redo starts at 0/3E0084B0
postgres_container  | 2025-01-18 07:36:16.828 UTC [28742] LOG:  invalid record length at 0/3E017CD0: wanted 24, got 0
postgres_container  | 2025-01-18 07:36:16.828 UTC [28742] LOG:  redo done at 0/3E017CA8
postgres_container  | 2025-01-18 07:36:16.840 UTC [1] LOG:  database system is ready to accept connections
postgres_container  | 2025-01-18 07:38:24.485 UTC [1] LOG:  server process (PID 28764) was terminated by signal 9: Killed
postgres_container  | 2025-01-18 07:38:24.487 UTC [1] LOG:  terminating any other active server processes
postgres_container  | 2025-01-18 07:38:24.487 UTC [28771] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28771] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28771] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28819] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28819] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28819] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28792] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28792] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28792] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28758] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28758] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28758] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28777] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28777] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28777] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28747] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28747] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28747] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28770] WARNING:  terminating connection because of crash of another server process
postgres_container  | 2025-01-18 07:38:24.487 UTC [28770] DETAIL:  The postmaster has commanded this server process to roll back the current transaction and exit, because another server process exited abnormally and possibly corrupted shared memory.
postgres_container  | 2025-01-18 07:38:24.487 UTC [28770] HINT:  In a moment you should be able to reconnect to the database and repeat your command.
postgres_container  | 2025-01-18 07:38:24.527 UTC [1] LOG:  all server processes terminated; reinitializing
postgres_container  | 2025-01-18 07:38:24.567 UTC [28978] LOG:  database system was interrupted; last known up at 2025-01-18 07:36:16 UTC
postgres_container  | 2025-01-18 07:38:24.572 UTC [28979] FATAL:  the database system is in recovery mode
postgres_container  | 2025-01-18 07:38:24.677 UTC [28980] FATAL:  the database system is in recovery mode
